FilmAni_tags,number,overlap_num,overlap_word
법,4,21,"['마법사의신부', '아청법', '소년법', '미이라사육법', '흑마법사', '시나리오작법', '마법', '흑마법', '법정', '편식고치는법', '법알못가이드', '돈버는법', '부자되는법', '미라사육법', '사회주의헌법', '마법소녀사이트4화', '화재탈출방법', '마법사의', '하는법', '마법소녀', '마법소녀사이트2화']"
리뷰;,4,0,[]
영화추천;,4,0,[]
영화소개;,4,0,[]
하늘담;,4,1,['김스카이의하늘담;']
양산형;,4,0,[]
김스카이의하늘담;,4,0,[]
김스카이;,4,0,[]
review;,4,0,[]
이시하라사토미,4,0,[]
여신,4,1,['페북여신']
돌리는,4,0,[]
물위에서,4,0,[]
하나님,4,0,[]
모놀로포사우루스,4,0,[]
402호귀신,4,0,[]
샤바샤바귀신,4,1,['곤지암샤바샤바귀신']
봉준,4,0,[]
곤지암샤바샤바귀신,4,0,[]
서태웅,4,0,[]
메카드22화,4,1,['공룡메카드22화']
파라사,4,1,['파라사울로포']
로키수학공식,4,0,[]
mecard,4,1,['dinomecard']
공룡메카드22화,4,0,[]
데이노수쿠스,4,0,[]
映?紹介,4,0,[]
티라라,4,0,[]
애니메이션다시보기티라노사우루스,4,0,[]
아노말로카리스,4,0,[]
펜타케라톱스,4,0,[]
parasytereaction,4,0,[]
신비아파트고스트볼x의탄생10화,4,0,[]
시두스,4,0,[]
backtothefuture,4,1,['moviebacktothefuture']
filmreviews,4,0,[]
moviebacktothefuture,4,0,[]
로맨스,4,5,"['로맨스영화추천', '로맨스영화', '일본로맨스영화', '로맨스추천', '로맨스코미디영화추천']"
백수,4,1,['백수골방']
임시결혼,4,0,[]
아리마키쇼,4,0,[]
dc팬시청금지,4,0,[]
앰버허드,4,0,[]
1억달러적자,4,0,[]
에이미에덤스,4,0,[]
dc필름스유니버스,4,0,[]
레이피셔,4,0,[]
제이슨모모아,4,0,[]
제레미아이언스,4,0,[]
연맹닦이,4,0,[]
아몬코타로,4,0,[]
마도쿠레오,4,0,[]
힐링영화,4,0,[]
신파치,4,0,[]
하이루,4,0,[]
re,4,137,"['review', 'koreananimation', 'extreme', 'bleachreaction', 'prettyherb', 'incredibles2', 'marcellobarenghi', 'moviereview', 'theincredibles', 'mr.incredible', 'filminterpretation', 'movieinterpretation', 'movierecommendation', 'moviereviews', 'comicbook(comicbookgenre)', 'redband', 'deadpoolgreenband', 'ryanreynolds(celebrity)', 'redbanddeadpool', 'deadpoolredband', 'edskrein(musicalartist)', 'adventure', 'incredibles', 'preview', 'breakdown', 'newrelease', 'recentreleases', 'recenthit', 'ensaiosobreacegueira', 'juliannemoore', 'fernandomeirelles', 'mrs.incredible', 'reaction', 'btsreaction', 'gretchenmol', 'growingupinkorea', 'foreignergrowingupinkorea', 'koreanschool', 'worldonawire', 'kpopreaction', 'korean', ""she'wthemanreview"", 'parasytethemaximreation', 'freddiemercury', 'review;', 'parasytereaction', 'backtothefuture', 'filmreviews', 'moviebacktothefuture', 'freddiemercurymovie', 'devilmoviereview', 'btsdnareaction', 'amareaction', 'bts(방탄소년단)dnaperformance2017americanmusicawardsama(reaction)', 'dragonballsuper130preview', 'rebeccaferguson', 'release', 'loadingreadyrun', 'koreanmovie', 'mrs.incredibles', 'more애니', 'directed', 'shortfilm(filmgenre)', '도쿄구울:re3화', 'yt:stretch=16:9', 'prideandprejudice', 'timovuorensola', 'topkoreannews', 'koreancelebrities', 'thegreatdictator', 'prideandprejudiceandzombies', 'koreanidols', 'koreanews', 'koreanstars', 'lockstockandtwosmokingbarrels', 'dragonballsuper131preview', 'jiren', 'reactions', 'react', 'reacts', 'helenmirren', 'morganfreeman', 'edskrein', 'premgit', '도교구울re', '도쿄구울re', 'premgeet', 'badgeniusreview', 'badgeniusactress', 'badgeniusreaction', 'premgeet2', 'koreanbroadcastingsystem(tvnetwork)', 'ralphbreakstheinternet', 'wreckitralph', 'returnsuperman', 'realitytelevision(tvgenre)', 'colinfarrell', 'freerunning', 'evagreen', 'remember', 'finereaction', 'reactionmashup', 'wowreaction', 'hypereaction', 'reactionsmashup', 'bfgfreaction', 'couplereacts', 'btsrunreaction', 'btsrunep29reaction', 'btsreactions', 'realvoice', 'legendarypictures', 'anime(tvgenre)', 'reivew', 'mbcmusicfestivalreaction', 'koreanwave', '2017mbcmusicfestivalreaction', 'madankrishnashrestha', 'deepashreeniraula', 'bhairemoviesong', 'bhaire', 'nepalimoviebhaire', 'bhairenepalimoviesong', 'everestsuryabohara', 'breakthrough!', '도쿄구울:re4화', 'mygoldenlifeep22preview', 'sushilshrestha', 'degeneres', 'ellendegeneres', 'bts-dnaperformance@theamasreaction', 'btsdnaliveperformance2017americanmusicawardsamasreaction', 'supernovarevolu5tar', 'southkorea', 'northkorea', 'deepashreniraula', 'madankrishanshrestha']"
토우카,4,0,[]
달링인더프랑키스,4,1,['달링인더프랑키스14화']
레스렉시온,4,0,[]
루키아,4,1,['쿠치키루키아']
대홍련,4,1,['대홍련빙륜환']
세로,4,0,[]
비기닝,4,1,['어쌔신더비기닝']
쥬만지,4,0,[]
마더박스,4,0,[]
정의닦이,4,0,[]
핸리카빌,4,0,[]
레옹마틸다,4,0,[]
뮤지컬마틸다,4,0,[]
마틸다,4,2,"['레옹마틸다', '뮤지컬마틸다']"
초능력자영화,4,0,[]
톰히들스턴수학공식,4,0,[]
초금손,4,0,[]
랜덤부스터10,4,0,[]
가나욘,4,0,[]
한방,4,0,[]
다이아몬드손,4,0,[]
금손,4,1,['초금손']
단1개리뷰,4,0,[]
어벤져스인피니티워번역,4,0,[]
特撮,4,0,[]
어벤져스인피니티워후기,4,0,[]
ゴジラ,4,0,[]
어벤져스인피니티워오역,4,0,[]
東?,4,0,[]
dcfu,4,0,[]
노잼개그,4,0,[]
에즈라밀러,4,0,[]
총몇명곤지암,4,0,[]
곤지암총몇명,4,0,[]
402호사람들이,4,0,[]
위생병,4,0,[]
도스,4,1,['데스몬드도스']
피키리노,4,1,['피키리노사우루스']
스테고사우루스,4,0,[]
피키리노사우루스,4,0,[]
파키로노,4,0,[]
스테고,4,1,['스테고사우루스']
기독교,4,0,[]
데스몬드도스,4,0,[]
기도,4,0,[]
헥소고지의기적,4,0,[]
멜리오다스,4,1,['#멜리오다스']
앤드루가필드,4,0,[]
엘리자베스,4,1,['메리엘리자베스윈스티드']
전우치,4,0,[]
도사,4,0,[]
freddiemercurymovie,4,0,[]
세계대전,4,3,"['2차세계대전', '1차세계대전', '제2차세계대전']"
2차세계대전,4,1,['제2차세계대전']
핵소고지,4,0,[]
앤드류가필드,4,0,[]
메딕,4,0,[]
하느님,4,0,[]
영드추천,4,0,[]
퍼니셔후기,4,0,[]
넷플릭스미드,4,0,[]
영드,4,1,['영드추천']
parasytegoto,4,1,['parasytegotou']
americanmusicawards,4,4,"['2017americanmusicawards', 'dnaperformance2017americanmusicawards', 'bts(방탄소년단)dnaperformance2017americanmusicawardsama(reaction)', 'btsdnaliveperformance2017americanmusicawardsamasreaction']"
사태,4,0,[]
앤디,4,2,"['앤디가르시아', '앤디서키스']"
인권,4,0,[]
몽거,4,3,"['킬몽거', '블랙팬서킬몽거', '킬몽거인터뷰']"
스탠,4,2,"['스탠헐리', '스탠리']"
차별,4,1,['무차별테러']
서키스,4,1,['앤디서키스']
숨겨진,4,0,[]
킬,4,14,"['킬러데스사이저', '킬링타임', '킬애', '애니킬러', '킬몽거', '블랙팬서킬몽거', '킬구', '킬러', '킬링타임영화', '킬애블리치', '킬몽거인터뷰', '아킬레스', '제트아킬레스', '애니킬러블리치']"
parasyteop,4,0,[]
parasytethemaxim,4,1,['parasytethemaximreation']
기생수op,4,0,[]
queentrailer,4,0,[]
aidengillen,4,0,[]
퍼니셔,4,5,"['퍼니셔후기', '퍼니셔드라마', '마블퍼니셔', '넷플릭스퍼니셔', '퍼니셔영화']"
퍼니셔드라마,4,0,[]
마블퍼니셔,4,0,[]
넷플릭스퍼니셔,4,0,[]
퍼니셔영화,4,0,[]
엔드루가필드,4,0,[]
헥소고지,4,1,['헥소고지의기적']
돈,4,8,"['프테라노돈', '돈벌레', '돈관리', '돈버는법', '아마겟돈', '가짜돈', '이돈구감독', '이돈구']"
로맨틱코미디,4,2,"['로맨틱코미디영화', '로맨틱코미디영화추천']"
슬램덩크,4,0,[]
흑마법사,4,0,[]
숨바꼭질,4,3,"['숨바꼭질패러디', '영화숨바꼭질', '숨바꼭질명장면']"
원나블,4,0,[]
남순,4,0,[]
아오오니,4,0,[]
채치수,4,0,[]
최종병기활,4,0,[]
강민형,4,0,[]
프렌치키스,4,0,[]
강백호,4,0,[]
어메이징스파이더맨,4,0,[]
관상,4,0,[]
기생수ost,4,0,[]
헤로인,4,0,[]
란슬롯,4,0,[]
비밀조직,4,0,[]
parasytepart2,4,0,[]
송태섭,4,0,[]
이설,4,0,[]
parasytenexttoyou,4,0,[]
기생수명장면,4,0,[]
람베오사우루스,4,0,[]
베이블레이드버스트갓애니,4,0,[]
기생수마지막화,4,0,[]
플라잉맥시멈가루다,4,0,[]
이등병,4,0,[]
헥소,4,2,"['헥소고지의기적', '헥소고지']"
태평양전쟁,4,0,[]
힐러,4,0,[]
기적,4,3,"['헥소고지의기적', '엽기적인그녀', '허드슨강의기적']"
데스몬드,4,1,['데스몬드도스']
종교,4,0,[]
1차세계대전,4,0,[]
총,4,7,"['총몇명', '인피니티워총정리', '총몇명곤지암', '곤지암총몇명', '총몇명의반전시네마', '바보삼총사', '인피니티워떡밥총정리']"
입대,4,0,[]
이병,4,2,"['이병헌', '이병재']"
아이언맨캡틴아메리카,4,0,[]
타노스무기,4,0,[]
어벤져스인피니티워타노스,4,0,[]
제2차세계대전,4,0,[]
토니스타크비장의무기,4,0,[]
liveaid,4,0,[]
gwilymlee,4,0,[]
신즌3,4,0,[]
파라사울로포,4,0,[]
모놀로포,4,1,['모놀로포사우루스']
君の名は,4,0,[]
룻거하우거,4,0,[]
영화아델라인,4,0,[]
카라스노채널,4,0,[]
역사갤러리,4,0,[]
탈옥,4,0,[]
유승목,4,0,[]
정진영,4,0,[]
장제원막말,4,0,[]
이원태감독,4,0,[]
장제원mb,4,0,[]
정규수,4,0,[]
켄파치,4,0,[]
김창수,4,1,['대장김창수']
김구,4,0,[]
민비,4,0,[]
독립운동가,4,0,[]
쇼생크탈출,4,0,[]
장제원레전드,4,0,[]
장제원자유한국당,4,0,[]
국모,4,0,[]
장제원기자,4,0,[]
영화신과함께,4,1,['영화신과함께:죄와벌']
치하포사건,4,0,[]
카라스노,4,1,['카라스노채널']
장제원국회의원,4,0,[]
조니뎁,4,0,[]
설정충돌,4,0,[]
게리올드만,4,0,[]
자폐성장애,4,0,[]
시나리오작법,4,0,[]
욕설개그,4,0,[]
대충만든영화,4,0,[]
생김,4,0,[]
구독자,4,0,[]
미래,4,0,[]
감사합니다,4,0,[]
2028년,4,0,[]
30만,4,0,[]
해리포터,4,0,[]
교슈,4,0,[]
죠니뎁,4,0,[]
스네이프,4,0,[]
신비한동물사전,4,0,[]
덤블도어,4,0,[]
에디레드메인,4,0,[]
장제원고성,4,0,[]
장제원발언,4,0,[]
티모시그린의이상한삶,4,0,[]
김진태꿀잠,4,0,[]
나경원국회의원,4,0,[]
사형,4,0,[]
원수,4,0,[]
김블루,4,0,[]
무비콕,4,1,['무비콕콕']
실화,4,1,['충격실화']
슬래셔무비,4,0,[]
공포게임,4,0,[]
드래곤볼슈퍼131화,4,0,[]
gintama,4,0,[]
바이저드,4,0,[]
초제트,4,1,['베이블레이드버스트초제트']
신과함께하정우,4,0,[]
목소리의형태,4,0,[]
이지메,4,0,[]
청각장애인,4,0,[]
메카드19화,4,2,"['공룡메카드19화', '제이공룡메카드19화']"
공룡메카드19화,4,1,['제이공룡메카드19화']
제이공룡메카드19화,4,0,[]
나경원박주민,4,0,[]
나경원유승민,4,0,[]
장제원이철희,4,0,[]
나경원박살,4,0,[]
장제원진상,4,0,[]
#원피스#빅맘#푸딩#삼안족,4,0,[]
전배수,4,0,[]
을미사변,4,0,[]
정만식,4,0,[]
조진웅,4,0,[]
역갤,4,1,['역갤러']
고종황제,4,0,[]
역갤러,4,0,[]
명성황후,4,0,[]
신정근,4,0,[]
킬구,4,0,[]
인천감호소,4,0,[]
나경원ioc,4,0,[]
김진태의원,4,0,[]
송승헌,4,0,[]
나경원초등학생,4,0,[]
나경원굴욕,4,0,[]
백범일지,4,0,[]
악귀,4,0,[]
모음,4,4,"['해롱이모음', '한양이모음', '훈련모음', '썰모음']"
고승재,4,0,[]
챔피언십,4,0,[]
수상,4,1,['수상소감']
박스,4,5,"['쇼박스', '마더박스', '샌드박스네트워크', '샌드박스', '메가박스']"
즉석,4,0,[]
민사장,4,0,[]
크로니클,4,0,[]
연상호감독,4,0,[]
상반기,4,0,[]
신석헌,4,0,[]
友へチング,4,0,[]
서태화,4,0,[]
김보경,4,0,[]
유오성,4,0,[]
朋友,4,0,[]
유승옥,4,0,[]
영화배우,4,0,[]
남우조연상,4,0,[]
김윤석,4,2,"['검은사제들김윤석', '김윤석레전드']"
친구,4,5,"['여자친구밤mv', '여자친구밤', '여자친구', '여자친구밤패러디', '기생수오른쪽이친구']"
곽경택,4,0,[]
특별,4,0,[]
장동건,4,0,[]
칠드런오브맨,4,0,[]
넥스트엔터테인먼트,4,0,[]
130억,4,0,[]
염동력,4,0,[]
용산참사,4,0,[]
신과함께죄와벌,4,0,[]
김민재,4,0,[]
남우조연,4,1,['남우조연상']
강철비,4,0,[]
무대인사,4,0,[]
연극배우,4,0,[]
삐딱하게,4,0,[]
지드래곤,4,0,[]
왕십리,4,0,[]
gd,4,0,[]
진행자,4,0,[]
직찍,4,0,[]
장르영화,4,0,[]
망함,4,0,[]
이정은,4,0,[]
기대작,4,1,['2018년기대작']
기주봉,4,0,[]
정운택,4,0,[]
배우진선규,4,0,[]
김정현,4,0,[]
영화데빌리뷰,4,0,[]
데블,4,9,"['영화데블리뷰', '데블스포', '데블영화결말', '데블2010', '데블리뷰', '데블예고편', '데블영화', '데블결말', '딘데블린']"
영화데블리뷰,4,0,[]
데블스포,4,0,[]
데블영화결말,4,0,[]
로다주봉산탈춤,4,0,[]
훈련모음,4,0,[]
반전주의,4,0,[]
크리스프랫,4,0,[]
안소니마키,4,0,[]
선공개,4,0,[]
스칼렛요한슨,4,0,[]
어벤져스인피니티워출연진,4,0,[]
썸타는베네딕트컴버배치,4,0,[]
훈련영상,4,0,[]
마블히어로운동,4,0,[]
훈련,4,2,"['훈련모음', '훈련영상']"
인피니티워트레이닝,4,0,[]
시간여행자,4,0,[]
devilmoviereview,4,0,[]
데블2010,4,0,[]
보자나노바코빅,4,0,[]
크리스메시나,4,0,[]
수상소감,4,0,[]
홍상무,4,0,[]
friend,4,2,"['gfriendtimeforthemoonnight', 'friends']"
도시괴담,4,0,[]
정유미,4,0,[]
데빌,4,2,"['영화데빌리뷰', '영화데빌']"
데블리뷰,4,1,['영화데블리뷰']
데블예고편,4,0,[]
devilmovieending,4,0,[]
엠나이트샤말란,4,0,[]
제니오하라,4,0,[]
데블영화,4,1,['데블영화결말']
devilmovie,4,3,"['devilmoviereview', 'devilmovieending', 'devilmovietrailer']"
데블결말,4,0,[]
존에릭도들,4,0,[]
devilmovietrailer,4,0,[]
영화데빌,4,1,['영화데빌리뷰']
로건마샬그린,4,0,[]
애니메이션다시보,4,2,"['애니메이션다시보기', '애니메이션다시보기티라노사우루스']"
장제원이명박,4,0,[]
정대만,4,0,[]
amadna,4,0,[]
광해,4,0,[]
hitnepalimusicvideos,4,0,[]
이층의악당,4,0,[]
아델라인,4,3,"['영화아델라인', '아델라인멈춰진시간', '아델라인시대']"
엽기적인그녀,4,0,[]
명곡,4,0,[]
nepalimusicvideos,4,1,['hitnepalimusicvideos']
トリコ,4,0,[]
btsdnareaction,4,0,[]
히스레저,4,0,[]
아델라인멈춰진시간,4,0,[]
btsperforming@ama's[soproudofthem],4,0,[]
멈춰진시간,4,1,['아델라인멈춰진시간']
아델라인시대,4,0,[]
마법,4,7,"['마법사의신부', '흑마법사', '흑마법', '마법소녀사이트4화', '마법사의', '마법소녀', '마법소녀사이트2화']"
싸움의기술,4,0,[]
onepis,4,0,[]
눈에는눈이에는이,4,0,[]
가요,4,3,"['조세호모르는데어떻게가요', '모르는데어떻게가요', '가요대제전']"
newnepalisongs,4,0,[]
엔드게임,4,1,['어벤져스4엔드게임']
황해,4,0,[]
도깨비,4,2,"['빨강도깨비', '금빛도깨비']"
dnaperformance2017americanmusicawards,4,1,['bts(방탄소년단)dnaperformance2017americanmusicawardsama(reaction)']
ㅅ스캔들,4,0,[]
nepalitracks,4,0,[]
티져,4,1,['블랙팬서티져']
예고,4,40,"['예고편', '영화예고편', '공룡메카드예고편', '인피니티워예고편', '어벤져스인피니티워예고편', '인피니티워예고편분석', '곤지암예고편', '눈먼자들의도시예고편', '데드풀예고편', '데드풀2예고편', '마블어벤져스인피니티워예고편', '인피니티워예고편무비트립', '인피니티워2차예고편정리', '영화13층예고편', '인피니티워2차예고편', '블랙팬서예고편', '어벤져스예고편', '데블예고편', '영화예고', '성실한나라의앨리스예고편이상한나라의앨리스', '방황하는칼날예고편', '데드풀22차예고편', '데드풀예고편ost', '데드풀2예고편ost', '아이언스카이예고편', '나는내일어제의너와만난다예고', '오만과편견그리고좀비예고편', '어벤져스3예고편', '신비아파트고스트볼x의탄생9화예고', '예고편을보고', '찰리바틀렛예고편', '저스티스리그예고편', '예고편;', '배드지니어스예고편', '드래곤볼슈퍼예고편', '마블예고편', '사망예고', '페르시아의왕자시간의모래예고편', '블라인드예고편', '신비아파트고스트볼x의탄생9화예고편']"
