Politic_tags,number,overlap_num,overlap_word
연설,2,7,"['드레스덴연설문', '추미애연설', '드렌스덴연설문', '추미애국회연설', '트럼프국회연설', '문재인북경대연설', '문재인연설']"
후원,2,0,[]
2심,2,0,[]
rivals,2,0,[]
??????????????,2,3,"['???????????????', '????????????????', '?????????????????']"
특별조사위원회,2,0,[]
해군기지,2,1,['제주강정해군기지']
전남영암,2,0,[]
희정당,2,0,[]
정부규제,2,0,[]
ai,2,3,"['mainnews', 'mainreport', 'rabilamichhaneindubai']"
궁중장식화,2,0,[]
강정마을,2,0,[]
해양수산부,2,1,['해경해양수산부']
철회,2,0,[]
일mbc아침뉴스12132017,2,0,[]
남재준충정가,2,0,[]
남재준국정원장,2,0,[]
광명시장,2,2,"['양기대광명시장', '광명시장양기대']"
남재준장성비리,2,0,[]
부대변인,2,1,['고민정부대변인']
폭탄테러,2,0,[]
찬반투표,2,0,[]
남재준참모총장,2,0,[]
재조사,2,0,[]
신변보호,2,0,[]
영장심사,2,0,[]
뇌물,2,6,"['뇌물구조', '자유한국당뇌물', '국정원뇌물', '청와대국정원뇌물', '최경환뇌물', '뇌물수수']"
경조사비,2,0,[]
금강산만물초승경도,2,0,[]
양기대시장,2,0,[]
총석정절경도,2,0,[]
개인정보,2,0,[]
투자,2,0,[]
일mbc아침뉴스,2,1,['일mbc아침뉴스12132017']
국정원박근혜,2,0,[]
마약거래,2,0,[]
댓글사건,2,0,[]
오리,2,0,[]
급유선,2,0,[]
광명동굴방송,2,0,[]
리영희,2,0,[]
15일,2,0,[]
촛불사기,2,0,[]
skyscraper,2,0,[]
wuyongning,2,0,[]
died,2,0,[]
high-risebuilding,2,0,[]
extremestunt,2,0,[]
dead,2,0,[]
finalstunt,2,0,[]
falltodeath,2,0,[]
death-defyingchallenges,2,0,[]
chinesedaredevil,2,0,[]
조공외교,2,1,['문재인조공외교']
하어영군사이버,2,0,[]
남재준육군참모총장,2,0,[]
시리세나,2,2,"['시리세나대통령', '문재인시리세나']"
자유한국당태블릿pc조작진상조사tf,2,0,[]
정책토론회,2,0,[]
김영진,2,0,[]
호들갑,2,0,[]
양기대의원,2,0,[]
광명양기대,2,0,[]
아웅산수치,2,0,[]
평가,2,0,[]
남재준김장수,2,0,[]
양기대,2,7,"['양기대시장', '양기대의원', '광명양기대', '양기대광명시장', '양기대광명동굴성과', '양기대광명동굴', '광명시장양기대']"
광명동굴공개방송,2,0,[]
양기대광명시장,2,0,[]
남재준강연,2,0,[]
국정원상납,2,0,[]
양기대광명동굴성과,2,0,[]
양기대광명동굴,2,1,['양기대광명동굴성과']
남재준출석,2,0,[]
광명동굴내부,2,0,[]
광명시장양기대,2,0,[]
군상납,2,0,[]
근로환경,2,0,[]
건설노동자,2,0,[]
김규진,2,0,[]
정유라괴한,2,1,['정유라괴한침입']
위안부만행사진,2,0,[]
정유라이씨,2,0,[]
이시형최대주주,2,0,[]
칼찌르기연습,2,0,[]
동상이몽,2,0,[]
우블리,2,0,[]
살인교사,2,0,[]
정말최고다,2,0,[]
욕먹는이유,2,0,[]
미니스커트,2,0,[]
문재인조계사,2,0,[]
장승호사진,2,0,[]
mbc가이상해졌다는홍준표의원,2,0,[]
시리세나대통령,2,0,[]
특종,2,0,[]
대통령비서실장,2,0,[]
위안부일본사과,2,0,[]
조류인플루엔자,2,0,[]
sidhakurajanatasangalatestepisode,2,1,['sidhakurajanatasangalatestepisodetoday']
박동희기자,2,0,[]
정유라침입,2,0,[]
칼로몬잔티젠,2,0,[]
정유라괴한침입,2,0,[]
홍줌ㄴ표,2,0,[]
미스터리,2,0,[]
특활비검찰수사,2,0,[]
이준석,2,0,[]
정유라강도,2,0,[]
이시형sm,2,0,[]
이정미,2,2,"['박한철이정미', '이정미재판관']"
고위급,2,2,"['고위급회담', '남북고위급회담']"
급물살,2,0,[]
mainreport,2,0,[]
비화,2,0,[]
칭찬,2,0,[]
균형자,2,1,['균형자상']
균형자상,2,0,[]
자유한국당기자회견,2,0,[]
거래사이트,2,0,[]
남재준상납,2,0,[]
1213,2,2,"['일mbc아침뉴스12132017', '12132017']"
아침뉴스,2,3,"['일mbc아침뉴스12132017', '일mbc아침뉴스', 'mbc아침뉴스']"
과거사위,2,0,[]
이민개혁법,2,0,[]
12132017,2,1,['일mbc아침뉴스12132017']
13,2,5,"['mbcpd수첩1136회', '일mbc아침뉴스12132017', '1213', '12132017', '13일']"
선물,2,1,['선물교환']
농축수산물,2,0,[]
고교생,2,0,[]
미투,2,1,['미투작전']
성추행,2,0,[]
과징금,2,0,[]
빗썸,2,0,[]
상납비리,2,0,[]
하어영기자,2,0,[]
충돌사고,2,0,[]
지킬과하이드상,2,0,[]
국회정론관,2,0,[]
소녀상,2,1,['위안부소녀상']
사화,2,0,[]
레닌파워상,2,0,[]
디플로맷,2,0,[]
풍자,2,1,['트럼프풍자']
균형외교,2,0,[]
캠프험프리스,2,0,[]
사토상,2,0,[]
헌사,2,0,[]
뉴욕,2,0,[]
트럼프국회연설,2,0,[]
mbc아침뉴스,2,2,"['일mbc아침뉴스12132017', '일mbc아침뉴스']"
창덕궁,2,0,[]
실종어린이,2,0,[]
속국,2,0,[]
실종,2,1,['실종어린이']
북한식당여종업원,2,0,[]
난민,2,0,[]
화제,2,6,"['수원오피스텔공사현장화제', '수원광교신도시화제', '제천스포츠센터화제유가족', '제천스포츠센터화제', '제천화제현장cctv', '두바이86층화제']"
나꼼수주진우정봉주,2,0,[]
살인청부,2,0,[]
문재인개성공단,2,0,[]
개성공단폐쇄,2,2,"['박근혜개성공단폐쇄단독결정', '박근혜개성공단폐쇄']"
박근혜개성공단폐쇄단독결정,2,0,[]
박근혜개성공단폐쇄,2,1,['박근혜개성공단폐쇄단독결정']
chae-um,2,0,[]
민주종편,2,0,[]
통일부정책혁신위원회의발표,2,0,[]
적폐청산tf,2,0,[]
태영호공사,2,0,[]
이재명토론,2,0,[]
인정,2,2,"['문재인정부', '개인정보']"
개념발언,2,0,[]
정치9단주,2,0,[]
재생,2,0,[]
안철수녹취록,2,0,[]
안철수거짓말,2,0,[]
채움튜브,2,0,[]
정치평론,2,0,[]
chaeum,2,0,[]
박찬협,2,0,[]
국민종편,2,0,[]
실시간급상승,2,0,[]
민주시민,2,0,[]
민주당경선,2,0,[]
채움tv,2,0,[]
정치유튜브,2,0,[]
대권후보,2,0,[]
문재인내각,2,0,[]
채움티비,2,0,[]
서민교수,2,0,[]
화났다,2,0,[]
대표,2,12,"['홍준표대표', '원내대표', '김성태원내대표', '당대표', '변희재대표', '안철수대표', '원내대표후보자', '여당대표', '#변희재미디어워치대표고문', '대표단', '비례대표', '정우택원내대표']"
정치레전드,2,0,[]
반국가세력,2,0,[]
둠스데이,2,0,[]
홍콩,2,0,[]
치료제,2,1,['탄저균치료제']
탄저균치료제,2,0,[]
의학전문대학원,2,0,[]
이용식,2,0,[]
윤미향,2,0,[]
이석기,2,1,['이석기석방']
박원순서울시장,2,0,[]
emegent,2,0,[]
순항미사일,2,0,[]
정언비평,2,0,[]
개념,2,1,['개념발언']
이희호,2,0,[]
소신,2,0,[]
김관진표적지,2,0,[]
임관빈구속,2,0,[]
중국군,2,0,[]
국민들반격,2,0,[]
역관광,2,0,[]
무명,2,0,[]
건국대,2,0,[]
2017뉴스타운어워드,2,0,[]
이재명문재인,2,0,[]
채움,2,5,"['채움튜브', '채움tv', '채움티비', '스나채움', '더채움']"
갓재명,2,0,[]
책임,2,2,"['귀순책임', '책임질']"
소동,2,0,[]
문재인지지자,2,0,[]
영부인,2,0,[]
방중성과,2,0,[]
홀대프레임,2,0,[]
국민공분,2,0,[]
유시민레전드,2,0,[]
김정숙스카프,2,0,[]
보수언론,2,0,[]
민주당차기,2,0,[]
이재명출연,2,0,[]
정치이슈,2,0,[]
국민연금지급액인상,2,0,[]
donaldjohntrump,2,0,[]
ivankamarietrump,2,0,[]
israel,2,0,[]
jaredcoreykushner,2,0,[]
예루살렘대사관법,2,0,[]
재러드쿠슈너,2,0,[]
방공식별구역,2,0,[]
주진우법원,2,0,[]
젠트재인,2,0,[]
논란,2,2,"['혼밥논란', '성심병원갑질논란']"
양념댓글,2,0,[]
임종석uae,2,0,[]
청와대출입기자,2,0,[]
모하메드왕세자,2,0,[]
이명박모하메드,2,0,[]
uae원전,2,2,"['uae원전핵폐기물', '박근혜uae원전외교']"
텔아비브,2,0,[]
jerusalemembassyact,2,0,[]
telaviv,2,0,[]
jerusalem,2,1,['jerusalemembassyact']
총공세,2,0,[]
예고,2,0,[]
윤리,2,1,['윤리위원회']
김준형,2,0,[]
news24nepalpanipokhari,2,0,[]
남은,2,1,"[""'선명하게남은'""]"
issueoftheday,2,0,[]
징계,2,0,[]
이재만,2,0,[]
정유라사는곳,2,0,[]
정유라습격,2,0,[]
이재화,2,1,['이재화변호사']
칼잡이,2,0,[]
건강보험,2,1,['건강보험보장성확대']
김관진특활비,2,0,[]
장기요양보험,2,0,[]
박근혜모하메드,2,0,[]
이명박중동,2,0,[]
네이버,2,1,['네이버댓글']
스나채움,2,0,[]
최길갈,2,0,[]
시사타파,2,0,[]
유서,2,2,"['종현유서', '샤이니종현유서']"
종현유서,2,1,['샤이니종현유서']
문화,2,2,"['문화토크콘서트', '박대통령조원진서울역태극기집회문화무죄이완구홍준표대한애국당정치자한당더불어민주유튜브박정희검찰법원']"
엑소,2,0,[]
종현발인,2,1,['종현발인식']
소녀시대,2,0,[]
100분토론,2,0,[]
레바논,2,0,[]
유재일,2,0,[]
뉴이스트,2,0,[]
민주당지지자,2,0,[]
더채움,2,0,[]
문재인복지정책,2,0,[]
다음댓글,2,0,[]
임종석의혹,2,0,[]
산재보험료,2,0,[]
박근혜유영하,2,0,[]
임종석아랍,2,0,[]
여자친구,2,0,[]
인순이,2,0,[]
서갑원,2,0,[]
uae방문,2,0,[]
문대통령,2,1,['광화문대통령']
아동수당도입,2,0,[]
문꿀오소리,2,0,[]
국민소통,2,1,['국민소통수석']
기초연금인상,2,0,[]
건강보험보장성확대,2,0,[]
박혜미,2,0,[]
문재인캐어,2,0,[]
댓글양념,2,0,[]
쇼통,2,0,[]
한국당특활비검찰고발,2,0,[]
김대중추미애,2,0,[]
무산,2,0,[]
류여해오렬,2,0,[]
성심병원갑질논란,2,0,[]
대표단,2,0,[]
파견,2,0,[]
조명균,2,0,[]
차명진,2,0,[]
전통문,2,0,[]
포항구룡포과메기,2,0,[]
우병우장모,2,0,[]
평화의집,2,0,[]
의혹,2,3,"['친박최경환특활비수수의혹', '임종석의혹', '태블릿pc의혹']"
김정민자연사박물관,2,0,[]
만주회복,2,0,[]
국제전략,2,2,"['국제전략연구소', '김정민국제전략연구소']"
우병우눈빛,2,0,[]
우병우박근혜,2,0,[]
cbs라디오fm98.1,2,0,[]
혼밥러,2,0,[]
김현정앵커,2,0,[]
씨,2,5,"['포항날씨', '태블릿피씨', '엠비씨', '정유라이씨', '작은불씨']"
내년선거,2,0,[]
2017.11.14,2,0,[]
11.14,2,2,"['2017.11.14', '17.11.14']"
무기징역,2,0,[]
오태희,2,0,[]
국내언론,2,1,['국내언론보도']
대접,2,1,['푸대접']
20171114,2,0,[]
14,2,13,"['2017.11.14', '11.14', '20171114', '171114', '17.11.14', '1114', 'kimpa2014', 'sidhakurajanatasangafullepisode144', 'sidhakuraep144', 'sidhakurajanatasangaepisode144', '14일', 'sidhakurajanatasangaep145', 'sidhakurajanatasangafullepisode145']"
171114,2,1,['20171114']
17.11.14,2,1,['2017.11.14']
전국국특집,2,0,[]
중단,2,3,"['방중단', '적폐청산중단', '광고중단']"
ooo,2,0,[]
김현정pd,2,0,[]
우병우구치소,2,0,[]
우병우팔짱,2,0,[]
독수리훈련,2,0,[]
받아쓰기,2,0,[]
김경숙,2,0,[]
찌르기연습,2,1,['칼찌르기연습']
패션외교,2,0,[]
통,2,61,"['문재인대통령', '대통령', '박근혜대통령', '박대통령무죄석방', '통합', '트럼프대통령', '적화통일', '문재인대통령중국', '백두혈통', '통일부', '세계통일', '대통령경호실', '보수꼴통', '문재인대통령방중', '들통', '통합론', '이명박대통령', '추억의뉴스통', '통일대박', '국민의당통합', '박통', '자유통일', '통과', '통합투표', '#손석희박근혜대통령', '중도보수대통합', '광화문대통령', '통합추진', '시리세나대통령', '대통령비서실장', '통일부정책혁신위원회의발표', '문대통령', '국민소통', '쇼통', '전통문', '보수대통합', '언론통제', '쑈통', '예산안통과', '김대중대통령', '외통수', '박근혜대통령새마을박정희미국캐나다문재인변희재서석구조원진대한애국당국회탄핵무효인권침해', '스리랑카대통령', '박대통령조원진서울역태극기집회문화무죄이완구홍준표대한애국당정치자한당더불어민주유튜브박정희검찰법원', '국민소통수석', '박근혜대통령보수대구태극기집회대한애국당조원진자한당홍준표문재인국민의당민심국회대한민국여론친박', '대통령기록물', '통합반대파', '통합파', '직통전화', '평통', '대통령탄원서', '문재인대통령스리랑카', '교통사고', '박근혜대통령국선변호인', '문재인대통령베트남', '미국대통령', '박정희대통령기념재단', '이명박전대통령', '#문재인#대통령#국빈만찬#중국#시진핑#중국방문#김정숙', '#여사#문재인대통령#문재인시진핑#']"
바둑판,2,0,[]
선물교환,2,0,[]
국가망신,2,0,[]
아랫사람,2,0,[]
우병우비명,2,0,[]
정봉주의전국구시즌2,2,0,[]
어께두들기기,2,0,[]
미화,2,1,['김미화']
자네왔나,2,0,[]
왕위,2,0,[]
바뀐mbc가이상해졌다,2,0,[]
천대,2,0,[]
반한,2,0,[]
화약고,2,0,[]
다스이시형,2,0,[]
야생,2,0,[]
우병우기자,2,0,[]
우병우최순실,2,0,[]
보수대통합,2,1,['중도보수대통합']
주석,2,0,[]
안면구타,2,0,[]
수행기자,2,0,[]
수행원,2,0,[]
이이제이이동형,2,0,[]
구두,2,0,[]
멧돼지,2,0,[]
외교부장,2,1,['강경화외교부장관']
수도,2,0,[]
중국식당,2,0,[]
반중,2,0,[]
푸틴,2,0,[]
교육감선거,2,0,[]
지자체선거,2,0,[]
1114,2,2,"['20171114', '171114']"
종현자살,2,0,[]
시장,2,14,"['서울시장', '이재명시장', '이재명성남시장', '성남시장', '정봉주서울시장', '서울시장후보', '광명시장', '양기대시장', '양기대광명시장', '광명시장양기대', '박원순서울시장', '코인시장', '대구시장', '시장경제']"
홍영표,2,0,[]
월스트리트저널,2,0,[]
한미연합군사훈련,2,0,[]
서울아산병원,2,0,[]
사망,2,9,"['법치사망', '샤이니종현사망', '연예인사망', '종현사망', '영흥도사망자', '사망선고', '김주혁사망이유', '김주혁사망원인', '김주혁사망']"
빈소,2,0,[]
키,2,4,"['마키아벨리', '키니졸브', '니키헤일리', '힘키우다']"
세종대왕,2,0,[]
갈탄,2,0,[]
온유,2,0,[]
샤이니종현사망,2,0,[]
샤이니종현누나,2,0,[]
연예인자살,2,0,[]
샤이니종현우울증,2,0,[]
연예인사망,2,0,[]
보루,2,0,[]
1위,2,1,['실검1위']
네이버댓글,2,0,[]
목숨건귀순,2,0,[]
특활비상납,2,0,[]
의총,2,1,['의총불참']
의총불참,2,0,[]
호남중진,2,0,[]
이슈영상,2,0,[]
민주당티비,2,0,[]
목숨,2,1,['목숨건귀순']
친박연대,2,0,[]
도로바른정당,2,0,[]
이명박18년운전기사,2,0,[]
이명박bbk,2,0,[]
이명박운전기사,2,0,[]
왜,2,0,[]
긴박했던jsa귀순,2,0,[]
이동형,2,4,"['이동형작가', '이이제이이동형', '이동형정치수다', '이상은아들이동형']"
태민,2,1,['최태민']
샤이니종현유서,2,0,[]
자살기도,2,0,[]
폭로자,2,0,[]
보수사이트,2,0,[]
김어준의_뉴스공장,2,0,[]
mbc의,2,0,[]
청와대와,2,0,[]
첫도전,2,0,[]
사장의,2,0,[]
플래카드,2,0,[]
정권비판,2,0,[]
배승희,2,0,[]
언론통제,2,0,[]
마타도어,2,0,[]
우장균,2,0,[]
노종면,2,0,[]
천만인서명운동,2,1,['천만인서명운동본부']
문화토크콘서트,2,0,[]
심리전단,2,0,[]
쑈통,2,0,[]
sm엔터테인먼트,2,0,[]
초딩,2,1,['안초딩']
사자와여우,2,0,[]
마키아벨리,2,0,[]
동계패럴림픽,2,0,[]
종현사망,2,1,['샤이니종현사망']
모란봉악단,2,0,[]
사이다,2,0,[]
다스특별세무조사,2,0,[]
경리여직원,2,0,[]
다스여직원,2,0,[]
120억,2,0,[]
도망,2,0,[]
나꼼수주진우,2,1,['나꼼수주진우정봉주']
다스주식,2,0,[]
모금운동,2,0,[]
플랜다스,2,1,['플랜다스의계']
박대출의원,2,0,[]
이용주의원,2,0,[]
국과수태블릿pc감정,2,1,['국과수태블릿pc감정결과']
매티스국방장관,2,0,[]
트럼프풍자,2,0,[]
신관렬,2,0,[]
국정지지율,2,0,[]
국익정보국장,2,0,[]
수험생,2,0,[]
무당파,2,0,[]
sat,2,0,[]
김남국,2,0,[]
자유민주주의삭제,2,0,[]
좌파더불어민주당,2,0,[]
남북회담,2,0,[]
의식,2,2,"['귀순병사의식', '특권의식']"
비난,2,1,['이국종비난']
박기량,2,0,[]
부사관,2,0,[]
캐비닛,2,0,[]
인용,2,0,[]
텡그리,2,0,[]
손석희의저주,2,1,['변희재손석희의저주']
크리스마스,2,0,[]
강사근,2,0,[]
헤일리유엔대사,2,0,[]
깽판,2,0,[]
그레이엄의원,2,0,[]
김동연,2,0,[]
???,2,21,"['???????', '??????', '?????????????', '???????????', '??????????', '????????????', '???????????????', '????', '?????????', '????????', '????34', '????????????????', '?????', '???10???', '????????????34', '???.???????', '??????????????', '??????10????????', '?????????????????', '?.?????????????', '1??????2561']"
태극기집회자금,2,0,[]
군사이버사령부,2,0,[]
안종범수첩,2,0,[]
문제인,2,0,[]
정치부회의,2,0,[]
tk,2,0,[]
다정회,2,0,[]
각하,2,0,[]
eez,2,0,[]
민중홍,2,0,[]
쑹타오,2,1,['시진핑특사쑹타오']
mattis,2,0,[]
한미훈련,2,1,['평창한미훈련']
sarahsanders,2,0,[]
lindseyolingraham,2,0,[]
시진핑특사방북,2,0,[]
gsomia,2,0,[]
시진핑특사,2,2,"['시진핑특사방북', '시진핑특사쑹타오']"
린지그레이엄,2,0,[]
화성-15호,2,0,[]
marcalexanderthiessen,2,0,[]
백악관대변인,2,0,[]
김정은건강,2,0,[]
대륙간탄도미사일,2,0,[]
홍준표신년사,2,0,[]
평창올림픽미국불참,2,0,[]
평창북한,2,0,[]
비행금지구역이라크,2,0,[]
명료,2,0,[]
트럼프트위터,2,0,[]
tilerson,2,0,[]
